XREF_HIERARCHY_KEY,FK_REPORT_KEY,HIERARCHY_GROUP_NAME,LEVEL_1_SORT,LEVEL_1,LEVEL_2_SORT,LEVEL_2,LEVEL_3_SORT,LEVEL_3,LEVEL_4_SORT,LEVEL_4,LEVEL_5_SORT,LEVEL_5,LEVEL_6_SORT,LEVEL_6,LEVEL_7_SORT,LEVEL_7,LEVEL_8_SORT,LEVEL_8,LEVEL_9_SORT,LEVEL_9,ID_NAME,ID,ID_SOURCE,ID_TABLE,ID_SCHEMA,ID_DATABASE,GROUP_FILTER_PRECEDENCE,DO_NOT_EXPAND_FLAG,IS_SECURED_FLAG,SPLIT_ACTIVE_FLAG,EXCLUSION_FLAG,CALCULATION_FLAG,ACTIVE_FLAG,VOLUME_FLAG,ID_UNPIVOT_FLAG,ID_ROW_FLAG,REMOVE_FROM_TOTALS,FILTER_GROUP_1,FILTER_GROUP_2,FILTER_GROUP_3,FILTER_GROUP_4,FILTER_GROUP_5,FILTER_GROUP_6,FORMULA_GROUP,SIGN_CHANGE_FLAG,FORMULA_PRECEDENCE,FORMULA_PARAM_REF,ARITHMETIC_LOGIC,FORMULA_PARAM2_CONST_NUMBER,FORMULA_REF_SOURCE,FORMULA_REF_TABLE,CREATE_NEW_COLUMN,UPDATED_BY,UPDATED_AT
1229,28,Midstream Budget Statement,0,Midstream Budget Statement,1,Average Monthly Volume Summary,8,Service Revenue Fee Rate ($/MMBtu) **inflation Adj,6,Miscellaneous,0,,0,,0,,0,,0,,,Plant Downtime (Plant Inlet Vols)-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementAverage Monthly Volume SummaryService Revenue Fee Rate ($/MMBtu) **inflation AdjMisc,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1230,28,Midstream Budget Statement,0,Midstream Budget Statement,1,Average Monthly Volume Summary,8,Service Revenue Fee Rate ($/MMBtu) **inflation Adj,6,Miscellaneous,0,,0,,0,,0,,0,,,Voluntary Curtailment-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementAverage Monthly Volume SummaryService Revenue Fee Rate ($/MMBtu) **inflation AdjMisc,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1231,28,Midstream Budget Statement,0,Midstream Budget Statement,1,Average Monthly Volume Summary,8,Service Revenue Fee Rate ($/MMBtu) **inflation Adj,6,Miscellaneous,0,,0,,0,,0,,0,,,FUEL_PERCENT-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementAverage Monthly Volume SummaryService Revenue Fee Rate ($/MMBtu) **inflation AdjMisc,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1331,28,Midstream Budget Statement,0,Midstream Budget Statement,1,Average Monthly Volume Summary,8,Service Revenue Fee Rate ($/MMBtu) **inflation Adj,6,Miscellaneous,0,,0,,0,,0,,0,,,Net Volume - Gross Volume-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementAverage Monthly Volume SummaryService Revenue Fee Rate ($/MMBtu) **inflation AdjMisc,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1242,55,Midstream Budget Statement,0,Midstream Budget Statement,2,Buy/Sell Activity,5,Sales Revenue,0,Gas Sales,1,Gas Sales - EM,0,,0,,0,,0,,,Gas Sales - EM,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementBuy/Sell ActivitySales RevenueGas SalesGas Sales - EM,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1243,53,Midstream Budget Statement,0,Midstream Budget Statement,2,Buy/Sell Activity,5,Sales Revenue,0,Gas Sales,1,Gas Sales - RS,0,,0,,0,,0,,,Gas Sales - RS,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementBuy/Sell ActivitySales RevenueGas SalesGas Sales - RS,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1245,59,Midstream Budget Statement,0,Midstream Budget Statement,2,Buy/Sell Activity,5,Sales Revenue,1,Imbalance,1,Imbalance - PL Cashout Sales,0,,0,,0,,0,,,PL Cashout Sales,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementBuy/Sell ActivitySales RevenueImbalanceImbalance - PL Cashout Purchases,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1246,58,Midstream Budget Statement,0,Midstream Budget Statement,2,Buy/Sell Activity,5,Sales Revenue,1,Imbalance,2,Imbalance - Shipper Cashout Sales,0,,0,,0,,0,,,Production Shrink & Line Loss-System Fuel-REV,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementBuy/Sell ActivitySales RevenueImbalanceImbalance - Shipper Cashout Purchases,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1247,58,Midstream Budget Statement,0,Midstream Budget Statement,2,Buy/Sell Activity,5,Sales Revenue,1,Imbalance,2,Imbalance - Shipper Cashout Sales,0,,0,,0,,0,,,Plant Downtime (Plant Inlet Vols)-System Fuel-REV,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementBuy/Sell ActivitySales RevenueImbalanceImbalance - Shipper Cashout Purchases,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1248,58,Midstream Budget Statement,0,Midstream Budget Statement,2,Buy/Sell Activity,5,Sales Revenue,1,Imbalance,2,Imbalance - Shipper Cashout Sales,0,,0,,0,,0,,,Voluntary Curtailment-System Fuel-REV,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementBuy/Sell ActivitySales RevenueImbalanceImbalance - Shipper Cashout Purchases,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1249,58,Midstream Budget Statement,0,Midstream Budget Statement,2,Buy/Sell Activity,5,Sales Revenue,1,Imbalance,2,Imbalance - Shipper Cashout Sales,0,,0,,0,,0,,,Net Volume - Gross Volume-System Fuel-REV,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementBuy/Sell ActivitySales RevenueImbalanceImbalance - Shipper Cashout Purchases,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1250,49,Midstream Budget Statement,0,Midstream Budget Statement,2,Buy/Sell Activity,5,Sales Revenue,2,NGL Sales,0,,0,,0,,0,,0,,,NGL Sales,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementBuy/Sell ActivitySales RevenueTransportation Expense,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1251,57,Midstream Budget Statement,0,Midstream Budget Statement,2,Buy/Sell Activity,5,Sales Revenue,3,Condensate Sales,0,,0,,0,,0,,0,,,Condensate Bbls/d-REV_ASSUMPTIONS,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementBuy/Sell ActivitySales RevenueTransportation Expense,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1253,63,Midstream Budget Statement,0,Midstream Budget Statement,2,Buy/Sell Activity,7,Cost of Purchased Gas,1,Imbalance,1,Imbalance - PL Cashout Purchases,0,,0,,0,,0,,,PL Cashout Purchases,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementBuy/Sell ActivityCost of Purchased GasImbalance,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1254,1163,Midstream Budget Statement,0,Midstream Budget Statement,2,Buy/Sell Activity,7,Cost of Purchased Gas,1,Imbalance,2,Imbalance - Shipper Cashout Purchases,0,,0,,0,,0,,,Production Shrink & Line Loss-COPG,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementBuy/Sell ActivityCost of Purchased GasImbalance,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1255,1163,Midstream Budget Statement,0,Midstream Budget Statement,2,Buy/Sell Activity,7,Cost of Purchased Gas,1,Imbalance,2,Imbalance - Shipper Cashout Purchases,0,,0,,0,,0,,,Plant Downtime (Plant Inlet Vols)-COPG,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementBuy/Sell ActivityCost of Purchased GasImbalance,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1256,1263,Midstream Budget Statement,0,Midstream Budget Statement,2,Buy/Sell Activity,7,Cost of Purchased Gas,1,Imbalance,2,Imbalance - Shipper Cashout Purchases,0,,0,,0,,0,,,3rd Party Fuel,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementBuy/Sell ActivityCost of Purchased GasImbalance,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1261,37,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,1,Gathering,0,,0,,0,,0,,0,,,GATHERING_FEE_RATE-SREV,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation Adjusted Gathering,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1262,37,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,1,Gathering,0,,0,,0,,0,,0,,,Production Shrink & Line Loss-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation Adjusted Gathering,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1263,37,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,1,Gathering,0,,0,,0,,0,,0,,,Plant Downtime (Plant Inlet Vols)-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation Adjusted Gathering,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1263,37,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,1,Gathering,0,,0,,0,,0,,0,,,Voluntary Curtailment-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation Adjusted Gathering,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1264,37,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,1,Gathering,0,,0,,0,,0,,0,,,FUEL_PERCENT-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation Adjusted Gathering,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1264,37,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,1,Gathering,0,,0,,0,,0,,0,,,Net Volume - Gross Volume-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation Adjusted Gathering,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1266,72,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,1,Compression,0,,0,,0,,0,,0,,,COMPRESSION_FEE_RATE-SREV,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation Adjusted Compression,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1267,72,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,1,Compression,0,,0,,0,,0,,0,,,Production Shrink & Line Loss-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation Adjusted Compression,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1267,72,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,1,Compression,0,,0,,0,,0,,0,,,FUEL_PERCENT-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation Adjusted Compression,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1268,72,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,1,Compression,0,,0,,0,,0,,0,,,Plant Downtime (Plant Inlet Vols)-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation Adjusted Compression,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1269,72,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,1,Compression,0,,0,,0,,0,,0,,,Voluntary Curtailment-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation Adjusted Compression,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1269,72,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,1,Compression,0,,0,,0,,0,,0,,,Net Volume - Gross Volume-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation Adjusted Compression,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1271,74,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,2,Conditioning,0,,0,,0,,0,,0,,,CONDITION_FEE_RATE-SREV,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedConditioning,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1272,74,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,2,Conditioning,0,,0,,0,,0,,0,,,Production Shrink & Line Loss-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedConditioning,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1271,74,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,2,Conditioning,0,,0,,0,,0,,0,,,Plant Downtime (Plant Inlet Vols)-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedConditioning,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1272,74,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,2,Conditioning,0,,0,,0,,0,,0,,,Voluntary Curtailment-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedConditioning,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1267,74,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,2,Conditioning,0,,0,,0,,0,,0,,,FUEL_PERCENT-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedConditioning,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
101267,74,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,2,Conditioning,0,,0,,0,,0,,0,,,Net Volume - Gross Volume-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedConditioning,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1276,73,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,3,Treating,0,,0,,0,,0,,0,,,TREATING_FEE_RATE-SREV,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedTreating,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1277,73,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,3,Treating,0,,0,,0,,0,,0,,,Production Shrink & Line Loss-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedTreating,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1278,73,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,3,Treating,0,,0,,0,,0,,0,,,Plant Downtime (Plant Inlet Vols)-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedTreating,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1277,73,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,3,Treating,0,,0,,0,,0,,0,,,Voluntary Curtailment-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedTreating,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1277,73,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,3,Treating,0,,0,,0,,0,,0,,,FUEL_PERCENT-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedTreating,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1279,73,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,3,Treating,0,,0,,0,,0,,0,,,Net Volume - Gross Volume-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedTreating,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1280,75,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,4,Transportation,0,,0,,0,,0,,0,,,Transportation,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedTransportation,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1281,76,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,5,Capital Recovery,0,,0,,0,,0,,0,,,Capital Recovery-CapRecovery,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedCapital Recovery,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1283,77,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,6,Miscellaneous,0,,0,,0,,0,,0,,,MISCELLANEOUS_FEE_RATE-SREV,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedMiscellaneous,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1284,77,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,6,Miscellaneous,0,,0,,0,,0,,0,,,Production Shrink & Line Loss-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedMiscellaneous,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1285,77,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,6,Miscellaneous,0,,0,,0,,0,,0,,,Plant Downtime (Plant Inlet Vols)-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedMiscellaneous,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1286,77,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,6,Miscellaneous,0,,0,,0,,0,,0,,,Voluntary Curtailment-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedMiscellaneous,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1286,77,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,6,Miscellaneous,0,,0,,0,,0,,0,,,FUEL_PERCENT-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedMiscellaneous,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1286,77,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,0,Service Revenue **inflation Adjusted,6,Miscellaneous,0,,0,,0,,0,,0,,,Net Volume - Gross Volume-GAS_STREAM_BTU,ATTRIBUTE2,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAService Revenue **inflation AdjustedMiscellaneous,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1287,78,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,1,Opex **inflation Adjusted,1,Compression,0,,0,,0,,0,,0,,,Compression,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAOpex **inflation AdjustedCompression,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
1288,79,Midstream Budget Statement,0,Midstream Budget Statement,4,EBITDA,1,Opex **inflation Adjusted,2,Environmental,0,,0,,0,,0,,0,,,Environmental,ATTRIBUTE,VW_3_FACT_REPORTING_MAPPING,CORE_MIDSTREAM,,1,false,false,false,false,false,true,false,false,true,false,Midstream Budget Statement,Midstream Budget StatementEBITDAOpex **inflation AdjustedEnvironmental,,,,,,,1,,,1,,,false,telha.ghanchi@datanexum.com,20:45.5
